"Frank Heibert";;
"Sara Cide Cabido";;
"A.R. Reixa";;
"Mary Fitton";;
"Lucciana Stegagno Picchio";;
"Irène de Koenders";;
"Karin Von Shweder-Shreiner";;
"Maartje de Kort";;
"Natália Costa";;
"Ronald W. Sousa";;
"Anne Viennot";;
"Casaba Márta";;
"Alii .";;
"Nicole Biros";;
"Curt Meyer-Clason";;
"Darinka Kirtcheva";;
"Javier Casanova";;
"Pavla Lidmilová";;
"Robert Quemserat";;
"Ilse Von Hellens";;
"Catherine Barel";;
"Rita Biscetti";;
"Helena Czajka";;
"Gudrun Holl";;
"Irena Stefanova";;
"José Fernando Rivera Martins de Carvalho"; "1927"; "1964"
"Antero Alberto Ervedosa de Abreu"; "1927"; ""
"Maria de Lourdes Agapito"; "1927"; ""
"António Mesquita Brehm"; "1927"; ""
"Arminda Martins Aleixo"; "1927"; ""
"João Baptista Coelho"; "1927"; ""
"Mário Almeida Costa"; "1927"; ""
"Luísa Dacosta"; "1927"; ""
"Djamba Dàllá"; "1927"; ""
"Frei Bento"; "1927"; ""
"Alfredo Bragança"; "1927"; ""
"Virgílio de Carvalho"; "1927"; ""
"Júlio Alberto da Costa Evangelista"; "1927"; ""
"José Fernandes Fafe"; "1927"; ""
"Santos Fernando"; "1927"; "1975"
"Mendes de Carvalho"; "1927"; "1988"
"Eduardo Mayone Dias"; "1927"; ""
"Silva Madeira"; "1927"; ""
"David Mourão Ferreira"; "1927"; "1996"
"Frei Pe. João Ferreira"; "1927"; ""
"Eduardo Valente da Fonseca"; "1927"; "2003"
"Amadeu José de Freitas"; "1927"; "1982"
"Herlander Machado"; "1927"; "1992"
"João Alves das Neves"; "1927"; "2012"
"Lima de Freitas"; "1927"; "1998"
"Fernando Bragança Gil"; "1927"; "2009"
"Pedro Luzes"; "1927"; ""
"Fernando de Melo Moser"; "1927"; "1984"
"Alice Sampaio"; "1927"; "1983"
"Clarisse Barata Sanches"; "1927"; ""
"Pacheco de Miranda Santos"; "1927"; ""
"Orlando Saraiva"; "1927"; ""
"Pedro Rocha"; "1927"; ""
"Ângela Sarmento"; "1927"; ""
"Luísa Martinez"; "1927"; ""
"António Coimbra Martins"; "1927"; ""
"J. J. Mendes"; "1927"; ""
"Yolanda Morazzo"; "1927"; ""
"Cassiano Nogueira Guimarães"; "1927"; "1963"
"Francisco Sottomayor"; "1927"; "1985"
"Eduardo Abranches de Soveral"; "1927"; ""
"António Telmo"; "1927"; "2010"
"Jaime Vilar"; "1927"; "1999"
"Leal Oliveira"; "1927"; ""
"João da Silva"; "1927"; ""
"Rogério Paulo"; "1927"; "1993"
"António Domingos Pereira"; "1927"; ""
"António Reis"; "1927"; "1991"
"Geraldo Aresta"; "1928"; "2001"
"Rui Ferreira Bastos"; "1928"; ""
"Maria Brandão"; "1928"; ""
"Fernando Aires"; "1928"; "2010"
"Homero Serpa"; "1927"; ""
"Mário de Andrade"; "1928"; "1990"
"Mouro Serpa"; "1927"; ""
"A. Rego da Silva"; "1927"; ""
"Joaquim Montezuma de Carvalho"; "1928"; "2008"
"Orlando de Albuquerque"; "1925"; "1997"
"Joaquim Ribeiro Simões"; "1924"; ""
"Graciete Nogueira Batalha"; "1925"; "1992"
"José da Felicidade Alves"; "1925"; "1998"
"Miguel Barbosa"; "1925"; ""
"Raquel Soeiro de Brito"; "1925"; ""
"Vasco Callixto"; "1925"; ""
"Miguel de Castro"; "1925"; "2009"
"Bento da Cruz"; "1925"; ""
"Maria Jorge Goes"; "1925"; ""
"Evagrio Francisco Jorge"; "1925"; "1978"
"Luís F. Lindley Cintra"; "1925"; "1991"
"Camilo de Araújo Correia"; "1925"; "2007"
"José da Costa"; "1925"; "1978"
"Lúcio Veiga Coutinho"; "1925"; "1966"
"Leonor Correia de Matos"; "1925"; ""
"Ester Luísa Dias"; "1925"; ""
"Gilberto Évora"; "1925"; ""
"Leonel Fabião"; "1925"; ""
"Hélio da Costa Ferreira"; "1925"; ""
"Pedro Soares Martinez"; "1925"; ""
"Maria Natália Miranda"; "1925"; ""
"António Luís Moita"; "1925"; ""
"António Monginho"; "1925"; ""
"Rui Jorge"; "1925"; "1983"
"Dias de Melo"; "1925"; "2008"
"José Carlos Loureiro"; "1925"; ""
"Luiz de Macedo"; "1925"; ""
"António Tavares Manaças"; "1925"; "1990"
"Ângelo Raposo Marques"; "1925"; "1957"
"Horácio Nogueira"; "1925"; ""
"Manuela Nogueira"; "1925"; ""
"Luiz Pacheco"; "1925"; "2008"
"Reinaldo de Matos"; "1925"; "1993"
"Francisco Pereira de Moura"; "1925"; "1998"
"Maria Helena da Rocha Pereira"; "1925"; ""
"José Cardoso Pires"; "1925"; "1998"
"Isabel da Nóbrega"; "1925"; ""
"Pe. Manuel Alves Pardinhas"; "1925"; ""
"Manoharrai L. Sardessai"; "1925"; ""
"Jorge Reis"; "1925"; "2005"
"Vasco Riobom"; "1925"; "1996"
"Ilídio Rocha"; "1925"; "2002"
"António de Sousa Rosa"; "1925"; ""
"José Ferreira Salgado"; "1925"; "1990"
"António de Jesus Madeira Santos"; "1925"; ""
"Jaime Salazar Sampaio"; "1925"; "2010"
"Nuno de Sampaio"; "1925"; ""
"Pêro de Armea";;
"H. R. Radian";;
"Elena Riáuzova";;
"Dorothy Seiffert";;
"Rui Nunes"; "1945"; ""
"Ludwig Graf Von Schonfeldt";;
"Elsa Gress";;
"David Gress Wright";;
"Vera Alves da Nóbrega";;
"Monique Wittig";;
"Eveline Le Carreo";;
"Helen R. Lane";;
"Elfriede Engelmayer";;
"Manuel Frias Martins";;
"Óscar Zarate";;
"José Afonso Furtado";;
"Teresa Dias Coelho"; "1954"; ""
"Carme Riera";;
"Monserrat Roig";;
"Luísa Costa Gomes"; "1954"; ""
"Outras .";;
"Luís Quintais"; "1968"; ""
"José Tolentino de Mendonça"; "1965"; ""
"Albin Michel";;
"Arie Pos";;
"John Byrne";;
"Jacek Plecinski";;
"Vincenzo Barca";;
"Carlo Vittorio Cattaneo";;
"Ruggero Jacobbi";;
"Jin Guo Ping";;
"Wu Zhiliang";;
"Xavier Moral";;
"Francisco Cota Fagundes"; "1944"; ""
"James Houlihan";;
"Jonathan Griffin";;
"Cesar António Molina";;
"Guiseppe Tavani";;
"Vitorino Nemésio"; "1901"; "1978"
"Isabel Alcalde";;
"Denyse Chast";;
"Vasco Graça Moura"; "1942"; "2014"
"P.A. Jannini";;
"Jorge Fazenda Lourenço"; "1955"; ""
"Stephen Reckert";;
"Luciana Stegagno-Picchio";;
"Ángel Crespo";;
"Luís de Moura Sobral";;
"Adelina Aletti";;
"Rumen Stoyanov";;
"Marie-Claire Vromans";;
"Christine Robinson";;
"Cesarina Donati";;
"Franco Tortoreto";;
"Fernanda Toriello";;
"Madalena Starzycka";;
"Ludek Kult";;
"Marie Claire Wromans";;
"George Monteiro";;
"Enrico Cicogna";;
"Janus Bruchnalski";;
"Teresa Martins Marques"; "1950"; ""
"Maria João Reynaud";;
"Jacinto Lageira";;
"Bernard Noël";;
"Georg Rudolf Lind";;
"Isaac Alonso de Estravís";;
"Françoise Debecker-Bardin";;
"Silvina Rodrigues Lopes"; "1950"; ""
"Lieselotte Kolanoske";;
"Maria Hidiroglou";;
"Maria Fernanda de Abreu";;
"Jorge A. Andrade";;
"Jacques Parsi";;
"José Martins Garcia"; "1941"; "2002"
"Roberto Vecchi";;
"Vítor Aguiar e Silva"; "1939"; ""
"Maria Manuela Fernandes Ferreira";;
"Anne Perrier";;
"Manuel Perrier";;
"Stefan Bitan";;
"Teresa Veiga"; "1945"; ""
"Joaquim Manuel Magalhães"; "1945"; ""
"Ana Paula Patrão";;
"Carlos Nejar";;
"José António Llardent";;
"Pilar Fernandéz Hernández";;
"Ernesto García Cejas";;
"Patrick Quillier";;
"Ana Teresa Pereira"; "1958"; ""
"Rui Magalhães";;
"Luísa Ferreira";;
"João Airas de Santiago";;
"Afonso Soares Sarraça";;
"Martim Soares"; "1200"; ""
"Nuno Fernandes Torneol";;
"Rui Martins de Ulveira";;
"Pêro de Veer";;
"D. João Soares de Paiva"; "1141"; ""
"Gil Peres Conde";;
"- Picandón";;
"Rui Queimado";;
"Rui Pais de Ribela";;
"Vasco Praga de Sandim";;
"Pêro Larouco";;
"Lopo";;
"Pêro Mafaldo";;
"Pêro Meogo";;
"Pêro Goterres";;
"Pêro de Ornelas";;
"Afonso Eanes do Coton";;
"Osório Eanes";;
"Fernão Garcia Esgaravunha";;
"Afonso Fernandes";;
"Pedro Mendes da Fonseca";;
"D. Gonçalo Garcia"; "1210"; "1284"
"Vasco Gil";;
"Airas Moniz de Asme";;
"João Baveca";;
"Rui Gomes de Briteiros";;
"Martim de Caldas";;
"Nuno Rodrigues de Canderey";;
"Pêro Gonçalves de Porto Carreiro";;
"Afonso Fernandes Cebolhilha";;
"Estêvão Peres Coelho"; "1336"; "?"
"Fernão Fernandes Cogominho"; "1247"; "?"
"Martim Peres Alvim";;
"Fernando Jorge Colaço"; "1930"; ""
"Autran Dourado";;
"César de Oliveira"; "1928"; "1998"
"Luís Gonzaga Ferreira Lambo"; "1927"; ""
"Marta Cristina de Araújo";;
"Noémia de Sousa"; "1926"; "2002"
"Augusto Rodrigues";;
"Eduardo Vasconcelos Moniz"; "1926"; ""
"Maria Luísa Antunes";;
"Irene Borges Duarte";;
"Abílio Alves Perfeito"; "1923"; ""
"Fernando Lanhas"; "1923"; "2012"
"Severiano Falcão"; "1923"; "2004"
"Filipa Pedroso";;
"Alexandre Franco de Sá";;
"Carlos da Costa";;
"Fernando Correia Marques"; "1920"; "1995"
"Michel Laban";;
"Ion Radu";;
"Sidónia Pojarlieva";;
"Jacques Fressard";;
"Benyhe János";;
"Desmond Bracelin";;
"Arrigo Reppetto";;
"Alexandre Castanheira"; "1928"; ""
"Francisco José da Gama Caeiro"; "1928"; "1994"
"Jacinto Soares de Albergaria"; "1928"; "1981"
"Maria Lígia Amaral"; "1928"; ""
"Sílvio Caldas"; "1928"; ""
"Jorge de Amorim"; "1928"; "2011"
"Carlos Eurico da Costa"; "1928"; "1998"
"Maria Aurora Santos Costa"; "1928"; "1998"
"Viriato da Cruz"; "1928"; "1973"
"Manuel da Silva Castelo Branco"; "1928"; ""
"Mariano Calado"; "1928"; ""
"António Borges Coelho"; "1928"; ""
"Fernando António Duarte"; "1928"; "1985"
"Aurélio Fernando"; "1928"; ""
"Maria Ema Tarracha Ferreira"; "1928"; ""
"Paulo de Passos Figueiras"; "1928"; ""
"Ferreira da Cunha"; "1928"; ""
"Emílio Campos Coroa"; "1928"; "1985"
"Mons. Cón. José Geraldes Freire"; "1928"; ""
"Armando Soares Imaginário"; "1928"; "1945"
"Joaquim Ferreira Gomes"; "1928"; ""
"Madalena Gomes"; "1928"; "2010"
"Fernando Guimarães"; "1928"; ""
"António Maria Lisboa"; "1928"; "1953"
"Maria Gilberta Fernanda"; "1928"; ""
"Eduíno de Jesus"; "1928"; ""
"Tomás Jorge"; "1928"; "2009"
"Alberto de Lacerda"; "1928"; "2007"
"Fernando Gonçalves Lavrador"; "1928"; ""
"Maria Lucília Lencart"; "1928"; ""
"Maria José Marinho"; "1928"; ""
"Maria Lucília Moita"; "1928"; ""
"Maria Amélia Marques Neto"; "1928"; ""
"Vasco Costa Marques"; "1928"; ""
"Maria Luzia Margalho"; "1928"; ""
"Alfredo Margarido"; "1928"; "2010"
"Gabriel Mariano"; "1928"; ""
"António Matias"; "1928"; ""
"José Manuel"; "1928"; "1993"
"Benjamin Enes Pereira"; "1928"; ""
"Virgílio Martinho"; "1928"; "1994"
"Ovídio Martins"; "1928"; "1999"
"Rogério Martins"; "1928"; ""
"Tiago Oliveira"; "1928"; "1992"
"D. António Ribeiro"; "1928"; "1998"
"Manuel do Rio Carvalho"; "1928"; "1994"
"Maria Helena Prieto"; "1928"; ""
"Júlio Baptista Nunes"; "1928"; ""
"João Reis"; "1928"; "2005"
"Adérito Sedas Nunes"; "1928"; "1991"
"Ernesto Nunes"; "1928"; ""
"Henrique Rola da Silva"; "1928"; ""
"Jorge Ferreira da Silva"; "1928"; "1996"
"João Rui de Sousa"; "1928"; ""
"Adriano Vasco Rodrigues"; "1928"; ""
"Manuel de Oliveira Pulquério"; "1928"; ""
"Domingos Guimarães de Sá"; "1928"; ""
"Jorge Vila"; "1928"; ""
"Guilherme Afonso"; "1929"; ""
"José Afonso"; "1929"; "1987"
"Marina Algarvia"; "1929"; "2010"
"Manuel Tavares de Almeida"; "1929"; ""
"Mário Martins de Almeida"; "1929"; ""
"José Terra"; "1928"; "2014"
"Luís de Ataíde"; "1882"; "1913"
"Alberto Feio"; "1882"; "1956"
"Alfredo Guimarães"; "1882"; "1958"
"Henrique de Campos Ferreira Lima"; "1882"; "1949"
"Nicolau Archer de Lima"; "1882"; "1942"
"Cardoso Marta"; "1882"; "1958"
"Paulo Osório"; "1882"; "1965"
"Domingos Leite Pereira"; "1882"; "1957"
"Alfredo Pimenta"; "1882"; "1950"
"Luís da Silva Ribeiro"; "1882"; "1955"
"Pedro Vitorino"; "1882"; "1944"
"Ventura Ledesma Abrantes"; "1883"; "1956"
"Vasco de Mendonça Alves"; "1883"; "1962"
"Artur Arriegas"; "1883"; "1924"
"Luís Bernardo Leite de Ataíde"; "1883"; "1955"
"Maria Paula de Azevedo"; "1883"; "1951"
"João Bastos"; "1883"; "1957"
"Artur Botelho"; "1883"; "1940"
"Francisco Nogueira de Brito"; "1883"; "1946"
"Teobaldo da Câmara"; "1883"; "1929"
"Manuel Cardia"; "1883"; "1903"
"Augusto de Castro"; "1883"; "1970"
"Leonardo Coimbra"; "1883"; "1936"
"Ângelo Jorge"; "1883"; "1922"
"Álvaro Neves"; "1883"; "1948"
"Ladislau Patrício"; "1883"; "1967"
"João Maria de Santiago Prezado"; "1883"; "1971"
"António Sérgio"; "1883"; "1969"
"Faustino dos Reis Sousa"; "1883"; "1972"
"Pe. Carlos da Silva Tarouca"; "1883"; "1958"
"Eduardo de Almeida"; "1884"; "1958"
"Carvalho Barbosa"; "1884"; "1936"
"Luís Francisco Bicudo"; "1884"; "1918"
"Henrique Brás"; "1884"; "1947"
"Oldemiro César"; "1884"; "1953"
"Jaime Cortesão"; "1884"; "1960"
"A. de Mira Fernandes"; "1884"; "1958"
"António Ferrão"; "1884"; "1961"
"Carlos Alberto Ferreira"; "1884"; "1948"
"Francisco Fernandes Lopes"; "1884"; "1969"
"Nascimento Mendonça"; "1884"; "1926"
"Francisco da Silva Passos"; "1884"; "1931"
"Maurício Augusto Águas Pinto"; "1884"; "1958"
"Raul Proença"; "1884"; "1941"
"Augusto Ricardo"; "1884"; "1970"
"Albino Forjaz de Sampaio"; "1884"; "1949"
"Alexandre Vieira"; "1884"; "1973"
"Manuel de Boaventura"; "1885"; "1973"
"António do Prado Coelho"; "1885"; "1952"
"Henrique Trindade Coelho"; "1885"; "1934"
"Emiliano da Costa"; "1885"; "1968"
"João Paulo Freire"; "1885"; "1953"
"Matias Lima"; "1885"; ""
"José Pinto Loureiro"; "1885"; ""
"José Pacheco"; "1885"; "1934"
"Julião Quintinha"; "1885"; "1968"
"Hipólito Raposo"; "1885"; "1953"
"Luís da Câmara Reis"; "1885"; "1961"
"João Pereira da Rosa"; "1885"; "1962"
"Mariana Amélia Machado Santos"; "1904"; "1991"
"Luís Teixeira"; "1904"; "1978"
"Fernanda Matos e Silva Almeida"; "1905"; ""
"Leonel Ferro Alves"; "1905"; "1963"
"Maria Archer"; "1905"; "1982"
"Pedro Corsino Azevedo"; "1905"; "1942"
"Manuel Barbosa"; "1905"; "1991"
"Adeodato Barreto"; "1905"; "1937"
"A. Bobela Mota"; "1905"; "1978"
"José de Oliveira Boléo"; "1905"; "1974"
"António Borga"; "1905"; "1976"
"Graciette Branco"; "1905"; "1980"
"Cordeiro de Brito"; "1905"; "1966"
"Francisco José Lahmeyer Bugalho"; "1905"; "1949"
"Norberto Lopes"; "1900"; "1989"
"Adelino da Palma Carlos"; "1905"; "1992"
"António Carreira"; "1905"; "1988"
"Mário Tavares Chicó"; "1905"; "1966"
"Xavier da Cruz"; "1905"; "1959"
"Jaime de Figueiredo"; "1905"; "1974"
"Branquinho da Fonseca"; "1905"; "1974"
"Alfredo Brochado"; "1897"; "1949"
"Carvalhão Duarte"; "1897"; "1972"
"David Ferreira"; "1897"; "1989"
"Reinaldo Ferreira"; "1897"; "1935"
"Manuel Rodrigues Lapa"; "1897"; "1989"
"Cristiano Lima"; "1897"; "1971"
"Álvaro Malafaia"; "1897"; "1979"
"António Alves Martins"; "1897"; "1929"
"António da Graça Miranda"; "1897"; "1957"
"Paulino Montez"; "1897"; ""
"João Cabral do Nascimento"; "1897"; "1978"
"Leopoldo Nunes"; "1897"; ""
"Carlos de Ornelas"; "1897"; "1973"
"Duarte José de Viveiros"; "1897"; "1937"
"Mário de Albuquerque"; "1898"; "1975"
"Rogério Azevedo"; "1898"; "1983"
"Teresa Leitão de Barros"; "1898"; "1983"
"Ferreira de Castro"; "1898"; "1974"
"Luís Vieira de Castro"; "1898"; "1954"
"Joaquim Figanier"; "1898"; "1962"
"Chianca de Garcia"; "1898"; "1983"
"António Luís Gomes"; "1898"; "1981"
"Norberto Gonzaga"; "1898"; ""
"Oliva Guerra"; "1898"; "1982"
"Artur Inez"; "1898"; "1968"
"Visconde de Lagoa"; "1898"; "1957"
"Albino Lapa"; "1898"; "1968"
"João de Lemos"; "1898"; ""
"Júlio de Castro Lopo"; "1898"; "1971"
"Luís Saavedra Machado"; "1898"; ""
"Mário Ferreira Marques"; "1898"; "1970"
"D. Manuel Trindade Salgueiro"; "1898"; "1965"
"José Dias Sancho"; "1898"; "1929"
"Eduardo Scarlatti"; "1898"; "1990"
"António de Sousa"; "1898"; "1981"
"Gil Vaz"; "1898"; "1977"
"António Gomes Vitorino"; "1898"; "1962"
"Virgínia Vitorino"; "1895"; "1967"
"Moses Bensabat Amzalak"; "1892"; "1978"
"Caetano Beirão"; "1892"; "1968"
"António Coelho"; "1892"; "1938"
"João Couto"; "1892"; "1968"
"António Dias"; "1892"; "1958"
"João Constâncio";;
"Assis Esperança"; "1892"; "1975"
"Raimundo Esteves"; "1892"; "1946"
"Augusto Ferreira Gomes"; "1892"; "1953"
"Irene Lisboa"; "1892"; "1958"
"Rodrigo de Sá Nogueira"; "1892"; "1974"
"Ana Adelina Bettencourt da Costa Nunes"; "1892"; "1977"
"António Ramiro"; "1892"; "1949"
"Fernando Santos"; "1892"; "1966"
"José Barbosa"; "1893"; "1972"
"José Manuel Sarmento de Beires"; "1893"; "1974"
"Alfredo Caetano Oliveira de Carvalho"; "1893"; "1961"
"Fernando da Silva Correia"; "1893"; "1966"
"Pe. Paulo Durão"; "1893"; "1977"
"Armando da Silva Ferreira"; "1893"; "1968"
"Maria Lamas"; "1893"; "1983"
"José de Almada Negreiros"; "1893"; "1970"
"Joaquim de Oliveira"; "1893"; "1982"
"Maria Henriques Osswald"; "1893"; "1988"
"Rolão Preto"; "1893"; "1977"
"Mário Saa"; "1893"; "1971"
"José de Oliveira San-Bento"; "1893"; "1975"
"Manuel Gustavo de Abreu e Sousa"; "1893"; "1980"
"Silva Tavares"; "1893"; "1964"
"Salema Vaz"; "1893"; "1939"
"João H. Anglin"; "1894"; "1975"
"Artur de Magalhães Basto"; "1894"; "1960"
"Gastão de Bettencourt"; "1894"; "1962"
"Rebelo de Bettencourt"; "1894"; "1969"
"Francisco Mendes de Brito"; "1894"; "?"
"Américo Durão"; "1894"; "1969"
"César de Frias"; "1894"; "?"
"Manuel Heleno"; "1894"; "1970"
"Francisco Levita"; "1894"; "1924"
"Francisco Newton de Macedo"; "1894"; "1944"
"Fernando Carvalho Mourão"; "1894"; "1951"
"Almeida e Oliveira"; "1894"; ""
"Nuno Simões"; "1894"; "1975"
"Carlos Sombrio"; "1894"; "1949"
"Marta Câmara"; "1895"; "1980"
"António de Cértima"; "1895"; "1983"
"Cândido Ferreira"; "1895"; "1922"
"Campos de Figueiredo"; "1895"; "1965"
"Eduardo Frias"; "1895"; "1975"
"Henrique Galvão"; "1895"; "1970"
"António Sousa Gomes"; "1895"; "1947"
"Ludovina Frias de Matos"; "1895"; "1981"
"Carlos Lobo de Oliveira"; "1895"; "1973"
"Virgílio Guerra Pedrosa"; "1895"; "1952"
"Augusto Telo"; "1895"; "1932"
"Aura Abranches"; "1896"; "1962"
"Júlio Andrade"; "1896"; "1978"
"2.° Conde de Aurora"; "1896"; "1969"
"Leitão de Barros"; "1896"; "1967"
"Jaime Brasil"; "1896"; "1966"
"João da Chela"; "1896"; "1968"
"Eduardo Coelho"; "1896"; "1974"
"Joaquim Correia da Costa"; "1896"; "1968"
"Aires Pereira da Costa"; "1875"; "1957"
"Carlos Malheiro Dias"; "1875"; "1941"
"José Duro"; "1875"; "1899"
"João Eloy"; "1875"; "1944"
"Bento Faria"; "1875"; "1954"
"Joaquim Leitão"; "1875"; "1956"
"Luzia"; "1875"; "1945"
"Matias Boleto Ferreira de Mira"; "1875"; "1953"
"Manuel Neves"; "1875"; "1966"
"Ernesto Rodrigues"; "1875"; "1926"
"Chagas Roquete"; "1875"; "1940"
"João Rosa"; "1875"; "1963"
"Alfredo Serrano"; "1875"; "1904"
"Ferreira do Amaral"; "1876"; "1930"
"António Joaquim Anselmo"; "1876"; "1925"
"Júlio Dantas"; "1876"; "1962"
"Afonso Ferreira"; "1876"; "1920"
"Mário Gollen"; "1876"; ""
"Campos Monteiro"; "1876"; "1934"
"António Moreno"; "1876"; "1946"
"Bernardo de Passos"; "1876"; "1930"
"E. M. de Melo e Castro"; "1932"; ""
"Joaquim Ramalho Claro"; "1932"; ""
"Manuel Córrego"; "1932"; ""
"Pedro Pezarat Correia"; "1932"; ""
"Maria Leonor Carvalhão Buescu"; "1932"; "1999"
"José Capela"; "1932"; "2014"
"José Manuel Franco Carretas"; "1932"; ""
"Rodrigo Leal de Carvalho"; "1932"; ""
"Carlos de Abreu"; "1888"; "1932"
"Vieira de Almeida"; "1888"; "1962"
"Narciso Azevedo"; "1888"; "1969"
"Vitoriano Braga"; "1888"; "1940"
"D. Manuel Gonçalves Cerejeira"; "1888"; "1977"
"Laura Chaves"; "1888"; "1966"
"António Mendes Correia"; "1888"; "1960"
"Vergílio Correia"; "1888"; "1944"
"José Marques da Cruz"; "1888"; "1958"
"Jorge Brandão Figueiredo de Faria"; "1888"; "1960"
"Fidelino de Figueiredo"; "1888"; "1967"
"António Mendonça de Sousa Nunes"; "1931"; "1978"
"António de Oliveira"; "1931"; ""
"Tito Olívio"; "1931"; ""
"Clara D' Ovar"; "1931"; ""
"José Lobo de Ávila Lima"; "1885"; "1956"
"Eduardo Metzner"; "1889"; "1922"
"José de Bragança"; "1892"; "1982"
"Virgínia Rau"; "1907"; "1973"
"Mariano Joaquim da Piedade Gracias"; "1871"; "1931"
"Cândido Guerreiro"; "1871"; "1953"
"Roberto de Mesquita"; "1871"; "1923"
"Alfredo de Mesquita"; "1871"; "1931"
"António Candido";;
"Carlos Alberto Cruz de Oliveira"; "1871"; "1935"
"Pedro Bandeira"; "1871"; "1945"
"Cláudia de Campos"; "1859"; "1916"
"Domitila de Carvalho"; "1871"; "1966"
"D. João de Castro"; "1871"; "1955"
"Afonso Costa"; "1871"; "1937"
"Luís Xavier da Costa"; "1871"; "1941"
"Faustino da Fonseca"; "1871"; "1918"
"Álvaro Pinheiro Chagas"; "1872"; "1935"
"Luís Barreto da Cruz"; "1872"; "1948"
"Araújo Pereira"; "1871"; "1945"
"Pedro Duarte Pinto"; "1871"; "1908"
"Francisco Nunes da Rosa"; "1871"; "1946"
"Carlos Santos"; "1871"; "1949"
"Armando da Silva"; "1871"; "1910"
"António Oliveira Soares"; "1871"; "1935"
"Fausto Guedes Teixeira"; "1871"; "1949"
"António Carneiro"; "1872"; "1930"
"José de Figueiredo"; "1872"; "1937"
"Afonso Gaio"; "1872"; "1941"
"Mayer Garção"; "1872"; "1930"
"João Baptista Amâncio Gracias"; "1950"; "?"
"João Grave"; "1872"; "1934"
"Delfim Guimarães"; "1872"; "1933"
"Beatriz Pinheiro de Lemos"; "1872"; "1922"
"Ângelo de Lima"; "1872"; "1921"
"Justino de Montalvão"; "1872"; "1949"
"Ana de Castro Osório"; "1872"; "1935"
"Henrique de Vasconcelos"; "1872"; "1924"
"João de Almeida"; "1873"; "1953"
"Manuel Arruda"; "1873"; "1950"
"Melo Barreto"; "1873"; "1935"
"Lutgarda Guimarães Caires"; "1873"; "1935"
"Maria da Cunha"; "1873"; "1917"
"Augusto Gil"; "1873"; "1929"
"Aleixo Gomes"; "1873"; "1957"
"Gavicho de Lacerda"; "1873"; "1947"
"Alberto de Oliveira"; "1873"; "1940"
"Maria O'Neill"; "1873"; "1932"
"César Porto"; "1873"; "1944"
"Rodrigo Rodrigues"; "1873"; "1956"
"Judith Teixeira"; "1873"; "1959"
"Mafalda Mouzinho de Albuquerque"; "1874"; "1952"
"Virgínia de Castro e Almeida"; "1874"; "1945"
"Félix Bermudes"; "1874"; "1960"
"Manuel Bernardo Maciel"; "1874"; "1917"
"Joaquim Madureira"; "1874"; "1958"
"Jacinto Machado de Faria e Maia"; "1874"; "1927"
"Samuel Maia"; "1874"; "1951"
"José Frederico Ferreira Martins"; "1874"; "1960"
"Egas Moniz"; "1874"; "1955"
"Manuel Fran Paxeco"; "1874"; "1952"
"Manuel Penteado"; "1874"; "1911"
"Alfredo Pinto (Sacavém)"; "1874"; "1945"
"Eduardo de Aguilar"; "1875"; "1942"
"Cândida Aires de Magalhães"; "1875"; "1964"
"Gaspar Baltar"; "1875"; "1956"
"José Silveira Machado"; "1918"; ""
"Fernando Mendonça"; "1918"; ""
"Franco Nogueira"; "1918"; "1993"
"Dimas de Melo Pimenta"; "1918"; "1996"
"Tomás Ribas"; "1918"; "1999"
"Odette de Saint-Maurice"; "1918"; "1993"
"Fernando de Seabra"; "1918"; ""
"Maurício Soares"; "1918"; ""
"Fernando Piteira Santos"; "1918"; "1992"
"Miguel Trigueiros"; "1918"; "1999"
"Mário do Carmo Vaz"; "1918"; ""
"Vitorino Magalhães Godinho"; "1918"; "2011"
"Gentil Marques"; "1918"; "1991"
"José Carlos Amado"; "1923"; ""
"Emília Amaral"; "1923"; ""
"Henrique do Amaral"; "1923"; ""
"Luís Amaro"; "1923"; ""
"Sebastião Mateus Arenque"; "1923"; ""
"Fernando de Azevedo"; "1923"; "2002"
"Caetano Maria de Melo Beirão"; "1923"; "1991"
"Maria de Lourdes Belchior"; "1923"; "1998"
"Vivaldo Beldade"; "1923"; ""
"José Rafael Botelho"; "1923"; ""
"Violante do Canto"; "1923"; ""
"José Palla e Carmo"; "1923"; "1995"
"Fausto Lopo de Carvalho"; "1923"; "1994"
"Manuela da Luz Chaplin"; "1923"; ""
"Ulisses Duarte"; "1923"; ""
"José Marques Elpídio"; "1923"; ""
"Henrique de Senna Fernandes"; "1923"; "2010"
"Maria de Lourdes de Freitas Ferraz"; "1923"; ""
"Margarida Figueiredo"; "1923"; ""
"Manuel Dias da Fonseca"; "1923"; ""
"João Ruiz de Almeida Garrett"; "1923"; "2007"
"Renata Gil"; "1923"; ""
"Júlio Margarido Carneiro Giraldes"; "1923"; ""
"Anastásio Bartolomeu Lourenço S. Ana Gomes"; "1923"; ""
"António Manuel Gonçalves"; "1923"; ""
"Júlio Graça"; "1923"; "2006"
"Mário-Henrique Leiria"; "1923"; "1980"
"Eduardo Lourenço"; "1923"; ""
"João Maia"; "1923"; ""
"Marcos Floro Moleiro"; "1923"; ""
"Augusto Soares de Moura"; "1923"; ""
"Fernando de Paços"; "1923"; ""
"José Manuel Pereira"; "1923"; "1998"
"Cristina Salgado"; "1923"; ""
"Albino Silva"; "1923"; ""
"Francisco de Vasconcelos e Sousa"; "1923"; ""
