Afonso, Ana Rita; 1962-
Afonso, Ana Sofia Cavadas; 1971-
Afonso, Ana Sofia Martins; 1980-
Afonso, André; 1978-
Afonso, Aniceto; 1942-
Afonso, Anna Raquel; 1985-
Afonso, Antero; 1953-
Afonso, António; 1955-
Afonso, António; 1965-
Afonso, António José Ferreira; 1957-
Afonso, António Manuel; 1945-
Afonso, Armando Jorge Brás Branquinho; 1964-
Afonso, Artur Maria; 1882-1961
Afonso, Cândido Beja; 1937-
Afonso, Carlos; 1854-1922
Afonso, Carlos Alberto; 1960-
Afonso, Carlos Alberto Mateus; 1962-
Afonso, Carlos Liberal Moreno; 1972-
Afonso, Carmo; 1940-
Afonso; Cláudia I. P. Neves. 1971-
Afonso, Cláudia Isabel Medeiros; 1973-
Afonso, Cristina Maria Paulino Proença; 1970-
Afonso, Daniel; 1986-
Afonso, Débora; 1977-
Afonso, Débora Macedo; 1993-
Afonso de Bragança, Príncipe de Portugal; 1865-1920
Afonso de Coimbra, fl. 15--; O.S.J.
Afonso, Diogo; fl. 15--
Afonso, Domingos de Araújo; 1902-1976
Afonso, Duarte; 1940-
Afonso, Emanuel Francisco Xavier Silva Gaspar; 1954-
Afonso, Emídio; 1920-
Afonso, Fátima; 1962-
Afonso, Fernando Ribeiro Alves; 1960-
Afonso, F. Marcelino; fl. 193-
Afonso, Francisco Correia; fl. 1933
Afonso, Francisco José; 1920-?
Afonso, Gaspar, 1548-1618; S.J.
Afonso, Gina de Jesus Ferreira; 1952-
Afonso, Graça; 1954-
Afonso, Gregório; fl. 15--
Afonso, Guilherme; 1929-
Afonso, Helena; 1961-
Afonso, Helena Filas; 1967-
Afonso Henriques, Infante de Portugal; Duque do Porto 1865-1920
Afonso, Isilda Lourenço; 1956-
Afonso IX; Rei de Leão 1171-1230
Afonso, Joana; 1989-
Afonso, João; 1923-2014
Afonso, João; 1948-
Afonso, João; 1957-
Afonso, João; 1982-
Afonso, Jorgenilda da Graça Lima; 1981-
Afonso, José; 1929-1987
Afonso, José Álvaro; 1964-
Afonso, José Maria; ca 18--
Afonso, José Vicente; ca 18--
Afonso, Júlio; ca 18--
Afonso, Kialunga; 1983-
Afonso, Luís; 1965-
Afonso, Luís José Mendes; 1817-1893
Afonso, Luís Urbano; 1972-
Afonso, Manuel Castro; 1932-
Afonso, Manuel Genciano Morais; 1946-
Afonso, Manuel João; 1950-
Afonso, Manuel Monteiro; 1957-
Afonso, Manya Vital; 1982-
Afonso, Margarida; 1961-
Afonso, Maria; 1961-
Afonso, Maria de Fátima Pires; 1979-
Afonso Maria de Ligório, Santo; 1696-1767
Afonso, Maria Deolinda Dagge; 1962-
Afonso, Maria do Rosário Brás Cavaco Ferreira; 1947-
Afonso, Maria Eduarda; 1957-
Afonso, Maria Elisete Conde Pereira; 1957-
Afonso, Maria Fernanda Rafael; 1958-
Afonso, Maria Helena dos Santos; 1957-
Afonso, Maria Isabel Laiginhas; 1972-
Afonso, Maria João da Rocha; 1959-
Afonso, Maria João Duarte; 1979-
Afonso, Maria José do Nascimento; fl. 1852
Afonso, Maria José Fernandes Miranda; 1971-
Afonso; Maria Luísa Gomes Marçal 1962-
Afonso, Maria Margarida de Carvalho e Silva; 1964-
Afonso, Maria Perpétua; 1930-
Afonso, Maria Rosa; 1956-
Afonso, Maria Vitória; 1941-
Afonso, Marisa de Jesus Neiva; 1978-
Afonso, Mendes; ca 18--
Afonso, Miguel José; 1943-
Afonso, Miguel José Martins; 1982-
Afonso, Miguel Pedro Parreiras Fernandes Vaz; 1969-
Afonso, Nadir; 1920-2013
Afonso, Natércio; 1948-
Afonso, Nuno Batista; 1979-
Afonso, Octávio José Costa; 1960-
Afonso, Odete; 1954-
Afonso, Olga Maria Guerreiro da Palma; 1949-
Afonso, Osvaldo da Gama; 1975-
Afonso, Paula Scotti Lorenzini Borges Campos; 1963-
Afonso, Paulo Jorge Alberto; 1977-
Afonso, Pedro; 1958-
Afonso, Pedro; 1968-
Afonso, Pedro; 1969-
Afonso, Pedro; 1979-
Afonso, Pedro Mariano; ca 18--
Afonso, Raimundo Emídio; 1932-
Afonso Rei de Portugal; 1643-1683
Afonso, Ricardo Jorge Diogo; 1984-
Afonso, Rita Margarida Esteves Farinha e Castelo dos Santos; 1973-
Afonso, Roberto de Morais; 1972-
Afonso, Rui; 1947-
Afonso, Rui; 1951-
Afonso, Rui Brás; 1952-
Afonso, Sara; 1899-1983
Afonso, Sérgio; 1965-
Afonso, Simonetta Luz; 1946-
Afonso, Susana; 1981-
Afonso, Tomás Marques; 1934-
Afonso, Valdemar; 1948-
Afonso, Velho; 14---1500
Afonso, Virgílio; 1923-
Afonso V, Rei de Aragão; 1396-1458
Afonso X, O Sábio, Rei de Castela e Leão; 1221-1284
Afra, João Rodrigues Simões; 1908-
Afra; Pedro Simões ca 18 - -
Afreixo, Élio Pires; 1919-
Afreixo, Jaime; 1867-1942
Afreixo, Jaime do Rego; 1932-1979
Afreixo, José Maria da Graça; 1842-1919
Afreixo, Vera Mónica Almeida; 1977-
África do Sul. Tratados, etc.; 1884
África-Europa, um novo Diálogo perante os Desafios do Futuro Lisboa; 2007
Aftalion, Albert; 1874-1956
Agamben, Giorgio; 1942-
Aganbeguian, Abel G.; 1932-
Agapito, Filipe Miguel Peres; 1981-
Agapito, Margarida Sofia de Matos; 1980-
Agapito, Marina Calado Reis; 1982-
Agârbiceanu, Ion; 1882-1963
Agar, Eileen; 1899-1991
Agarez, M. Hercília; 1944-
Agarez, Ricardo; 1972-
Agasse, Henri; 1790-1813
Agassiz, Elizabeth Cabot Cary; 1822-1907
Agassiz, Louis; 1807-1873
Agate, James; 1877-1947
Agathon, João; fl. 1798
Agee, James; 1909-1955
Agel, Geneviéve; 1922-
Agelli, Antonio; 1532-1608
Ageorges, Verónique; 1952-
Age, Rennes; 1983
Ager, Milton; 1893-1949
Aggerholm, Eva; 1879-1959
Aghion, Philippe; 1956-
Agia, Miguel de, 15-- 16--; O.F.M.
AGI Open, Porto; 2010
Agís Villaverde, Marcelino; 1963-
Agnelli, Bartolomeo da; fl. ca 1620
Agnelli, Giovanni; 1964-1997
Agnew's Annual Exhibition, 122, London; 1995
Agnew's Annual Exhibition, 128, London; 2001
Agnisola, Giorgio; 1947-
Agnon, Chmouel Yossef; 1888-1970
Agolli, Hiqmet; 1932-2007
Agonia, Manuel; 1937-
Agora, 12émè, Thessalonique; 2001
Ágora, el debate peninsular, Cáceres; 2003
Agos, Isabel; 1970-
Agosti, Hector; 1911-
Agostinho, Américo Rei; 1965-
Agostinho, Artur; 1920-2011
Agostinho, Eduardo; 1912-1996
Agostinho, Eduardo; 1945-
Agostinho, Fábio; 1995-
Agostinho, Francisco Santos; 1960-
Agostinho, Gil; 1930-
Agostinho, Joaquim; 1879-1969
Agostinho; Joaquim Fortunato 1944-
Agostinho, Joaquim José; fl. 1794
Agostinho, José; 1866-1938
Agostinho, José; 1888-1978
Agostinho, Luís Miguel Coelho Ferreira; 1978-
Agostinho, Maria; 1965-
Agostinho, Maria da Assunção Martins; 1962-
Agostinho, Marta Elisa Dias; 1973-
Agostinho, Nicolau; 15---1622
Agostinho, Nujoma Sancho Quaresma; 1976-
Agostinho, Paulo Jorge Simões; 1976-
Agostinho, Ricardo; 1981-
Agostinho, Rui; 1958-
Agostinho, Santo; 354-430
Agostinho, Sílvia; 1978-
Agostini, Ângelo; 1843-1910
Agostini, Arcangelo; 1660?-1746
Agostino, da Montefalco; 1482-ca 1522
Agostino, Francesco; 1946-
Agostino, Paola d'; 1975-
Agra, Agostinho Miguel Mendes; 1970-
Agra, Agustín; 1966-
Agra, Ana Paula Duarte Martins da; 1962-
Agra, Ana Raquel Santos; 1979-
Agra, Cândido da; 1947-
Agrafiotis, Demóstenes; 1946-
Agrela, Tânia Cristina Freitas; 1975-
Agria, Manuel Maria; 1946-
Agria, S. D.; fl. ca 1912
Agricola, Alexandre; 1446-1506
Agricola, Georg; 1494-1555
Agricola, Johann; 1496-1570
Agricola, Luigi; ca 1750-?
Agricola, Rudolf; 1443-1485
Agricultural Aviation Research Conference, 3; Milwaukee 1958
Agriforum, VI, Blois; 1990
Agri-Grândola, 1; 1991
Agrin Xira 80; Vila Franca de Xira
Agrin Xira 81; Vila Franca de Xira
Agrin Xira 82; Vila Franca de Xira
Agrin Xira 84; Vila Franca de Xira
Agrippa, Camillo; fl. 15--
Agrippa Von Nettesheim, Heinrich Cornelius; 1486-1535
Agrival, Penafiel; 1984
Agro 84; Braga
Agro 85; Braga
Agro-Basto 81, 5; Celorico de Basto
Agro-Vouga; 1987
Agrovouga 85; Aveiro
Agrovouga 86; Aveiro
Agrovouga 90; Aveiro
Agrovouga 91; Aveiro
Agrovouga 94; Aveiro
Agrovouga 95; Aveiro
Aguado, Emiliano; 1907-1979
Aguado, Francisco, 1572-1654; S.J.
Aguado, Jesús; 1961-
Aguado, Pedro; fl. 15--
Água Izé; 1o Barão de
Água Izé, 2o Barão de; 1838-?
Agualusa, José Eduardo; 1960-
Agualuza, Mário J. F.; 1929-
Águamonte, Hugo Manuel; 1976-
Águas, Catarina; 1983-
Águas, Christiane; 1935-
Águas, Helena; 1956-
Águas, Helena Maria de Jesus; 1956-
Águas, João Estevão; 1872-1956
Águas, Marco; 1973-
Águas, Neves; 1920-1991
Aguayo Valverde, Pedro Vicente; 958-
Agudelo Duque, Adalberto; 1943-
Agudelo Tenorio, Felipe; 1955-
Agudo, Ángel; 1980-
Agudo, Fernandes; 1877-1949
Agudo, Francisco Dias; 1901-1987
Agudo, F. R. Dias; 1925-
Agudo, J. Dias; 1898-1984
Agudo, Orlando Dias; 1938-
Águedo, Artur; 18---1936
Aguedo, Manuel Nunes; fl. 1856
Agüera Villalobos, Eduardo; 1974-
Aguesseau, Henry François d'; 1668-1751
Aguia-7; pseud.
Aguião, Baltazar de; ca 18--
Aguiar; 1o Conde de
Aguiar; 2o Marquês de
Aguiar, A. A.; fl. ca 1850
Aguiar, Ademar Manuel Teixeira de; 1966-
Aguiar, Aires António Teixeira de; ca 18--
Aguiar, Alberto de; 1867-1948
Aguiar, Albino Pimenta de; ?-1852
Aguiar, Albino Ribeiro de; 1932-
Aguiar, Alcinda de; ca 18--
Aguiar, Alfredo de; ca 18--
Aguiar, Ana Isabel; 1963-
Aguiar, Ana Raquel Rodrigues da Costa; 1981-
Aguiar, António; 1946-
Aguiar, António; 1960-
Aguiar, António A. de Barros; 1961-
Aguiar, António Augusto Correia de; 1880-1952
Aguiar, António Augusto de; 1838-1887
Aguiar, António; ca 18--
Aguiar, António de; 1902-1970
Aguiar, António de; fl. 1576
Aguiar, António Francisco de; 1824-1891
Aguiar, António Hipólito de; 1969-
Aguiar, Armando de; 1906-
Aguiar, Asdrúbal de; 1883-1961
Aguiar, Augusto Namura Ferreira de; ca 18- -
Aguiar, Boaventura; ca 18- -
Aguiar, Braz Dias de; 1881-1947
Aguiar, Bruno; 1976-
Aguiar, Carlos Adolfo Teles e Abranches de; 1934-
Aguiar, Chaves de; ca 1891
Aguiar, Cristóvão de; 1940-
Aguiar, Damião de; 1535-1618
Aguiar, Dina; 1953-
Aguiar, Diogo Mergulhão de; fl. 15--
Aguiar, Dionísio Teixeira de; fl. 175-
Aguiar, Domingos José Fernandes; fl. 1785
Aguiar, Elisabete; 1951-
Aguiar, Emídio Ferreira de; 1945-
Aguiar, F. A. de; ca 1877
Aguiar, Félix Maria de; ca 1823
Aguiar, Fernando; 1956-
Aguiar, Fernando Bianchi de; 1950-
Aguiar, Fernando de; 1909-
Aguiar, Francisco Roque de; 1854-1933
Aguiar, Graça; 1970-
Aguiar, Guilherme; ?-1891
Aguiar, Humbah Doloh Baltazar; 1975-
Aguiar, J. F. Washington de; ca 18- -
Aguiar, J. G. de; ca 1878
Aguiar, J. M. de Faria; ca 1840
Aguiar, João; 1943-2010
Aguiar, João Carlos de; ?-ca. 1920
Aguiar, João de, 14---1500; O.F.M.
Aguiar; João de fl. 1777
Aguiar, João Luís de; 1892-
Aguiar, João P. Afonso; 1985-
Aguiar, João Paulo Valente; 1982-
Aguiar, João Tiago; 1973-
Aguiar, Joaquim; 1947-
Aguiar, Joaquim António de; 1792-1884
Aguiar, Jorge de; ?-1508
Aguiar, José B.; 1959-
Aguiar, José Gonçalves de; 1831-?
Aguiar, José Maria de; ca 18--
Aguiar, José Maria Pacheco de; ?-1876
Aguiar, José Monteiro de; 1874-?
Aguiar, José Moutinho de; fl. 172-
Aguiar, Lénia; 1986-
Aguiar, Lucas da Silva de; fl. 1736
Aguiar, Luís; 1979-
Aguiar, Luís; 1982-
Aguiar, Luís António Pinto de; ca 1883
Aguiar, Luís de; ca 18- -
Aguiar, Luiz Antonio; 1955-
Aguiar, Maciel de; 1952-
Aguiar, Manuela; 1942-
Aguiar, Manuel Caetano Pimenta de; ?-1831
Aguiar, Manuel Caetano Pimenta de; 1865-1932
Aguiar, Manuel Casal; 1941-
Aguiar, Manuel Pinto de; 1910-
Aguiar, Marcelo; 1962-
Aguiar, Marco Veríssimo Dias; 1976-
Aguiar, Maria Cristina Pais; 1970-
Aguiar, Maria de; ca 18--
Aguiar, Maria José; 1948-
Aguiar, Maria Stela; 1949-
Aguiar, Mário de; 1884-1957
Aguiar, Melânia Silva de; 1939-
Aguiar, Nina Teresa Sousa Santos; 1963-
Aguiar, Nuno; 1987-
Aguiar, Pascoal Leite de; 1919-
Aguiar, Pedro de; 1886-?
Aguiar, Pereira; ca 1884
Aguiar, Ricardo; 1963-
Aguiar, Ricardo Tadeu; 1953-
Aguiar, Roque de; 1886-1963
Aguiar, Rui; 1944-
Aguiar, Sandra Isabel Rodrigues de; 1980-
Aguiar, Sertório de; 1854-?
Aguiar, Sílvia; 1958-
Aguiar, Susana Maria de Almeida Correia; 1978-
Aguiar, Teixeira de; 1860-1939
Aguiar, Vasco José de; ?-1855
Aguiar, Vicente de, ?-1676; O.C.
Aguilar, Artur de; ca 18--
Aguilar, Augusto Amado de; 1907-
Aguilar, Bernardo de Lemos Teixeira de; ca 18--
Aguilar, Eduardo de; 1875-1942
Aguilar García, Maria Dolores; 1946-1994
Aguilar, Gaspar de; fl. 15--
Aguilar, Irondino Teixeira de; 1914-1969
Aguilar, João Balbino de; 1807-?
Aguilar, José Maria Saraiva; 1913-1981
Aguilar, J. Teixeira de; 1945-
Aguilar, Juan Bautista de; fl. 15--
Aguilar, Juan de; fl. 15---16--
Aguilar, Luís; 1982-
Aguilar, Manuel Busquets de; 1907-
Aguilar, Manuel Marques de; 1767-1816
Aguilar, Marcos Cerveira de; fl.1640
Aguilar, Paco; 1959-
Aguilar, Pedro de; ca 18--
Aguilar, Pedro M. de; 1828-1879
Aguilar Piñal, Francisco; 1931-
Aguilar y Prado, Jacinto de; 15---16--
Aguilar y Zúñiga, Esteban de; 1606-depois de 1681
Águila y Rojas, Fernando Alfonso del; fl. 168-
Aguilera, Antonio de; 1535-?
Aguilera de Heredia, Sebastián; ca. 1565-1627
Aguilera, Juan de; 15--
Aguilera, Juan Miguel; 1960-
Aguilera, S.; ca 1872-1878
Aguilera y Gamboa, Enrique de; 1845-1922
Aguilon, François d', 1566-1617; S.J.
Aguilon, Pedro de; fl. 1587
Aguiló y Fustér, Mariano; 1825-1897
Aguilozi, Joel; 1986-
Aguirre, Carolina; 1978-
Aguirre, Cristobal de; fl. 166-
Aguirre, Eugenio; 1944-
Aguirre, Francisca; 1930-
Aguirre, Miguel de; ?-1588
Aguirre, Valesska de; 1973-
Aguirre Yela, Ramiro; 1972-
Agulhas, Rute; 1973-
Agulhon, Maurice; 1926-
Agus, Jacob Bernard; 1911-
Agus, Milena; 1959-
Agustí, Miquel; 1560-1630
Agustín, Antonio; 1517-1586
Agustini, Delmira; 1890-1924
Agusti, Vicente; 1852-?
Agustoni, Prisca; 1975-
Aguzzoli, Fernando; 1991-
Aharoni, Israel; 1882-1946
Ahaswerus, Isaac; ca 18--
Ahern, Cecelia; 1981-
Ahlberg, Allan; 1938-
Ahlers, Francisco Henrique; ca 1758
Ahlström, Jakob Niklas; 1805-1859
Ahmad, Afzal; 1954-
Ahmad, Hafiz Manzooruddin; 1940-1943
Ahmad, Imran; 1962-
Ahmad, Mirza Bashir-ud-Din Mahmud; 1889-1965
Ahmad, Mirza Ghulam; 1835-1908
Ahmed, Tahiri; 1958-
Ahndoril, Alexander; 1967-
Ahndoril, Alexandra Coelho; 1966-
Ahn, F.; 1796-1865
Ahn, Jung-Hyo; 1941-
Ahumada, Jorge; 1917-1965
AIB Colloquium, Lisboa; 2008
Aibéo, Alexandre; 1976-
Aicardi, Anibal Abadie; 1929-
Aicardi, Oscar Abadie; 1932-
Aicard, Jean; 1848-1921
Aichele, Erwin; 1887-1974
Aido, Alcina do; 1937-
AIEM, 35, Vilamoura; 1994
Aihara, Shuko; 1936-
Aiken, Conrad; 1889-1973
Aíken, Joan; 1924-2004
Aikido, 2, Várzea de Sintra; 1989
Aikin, John; 1747-1822
Ailenii, Simona; 1977-
Aillapán Cayuleo, Lorenzo; 1940-
Aillaud, Daniel; 17--
Aillaud, João Pedro; 1752-ca 1806
Aillaud, João Pedro; 1785-ca 1853
Aillaud, Júlio Monteiro; 1858-1927
Ailleret, Charles; 1907-1968
Ailly, Pierre d'; 1351-1420
Aimard, Pierre-Laurent; 1957-
Aimeric de Belenoi; fl. 1217-1242
Aimino, Giuseppe; fl. 16--
Aimo, Battista; fl. 1599
Aimoin, ?-1008; O.S.B.
Aimon, Léopold; 1779-1866
Ainaud de Lasarte, Juan; 1919-
Ainbinder, Odelia; 1984-
Ainsworth, Geoffrey C.; 1905-
Ainsworth, W. H.; 1805-1882
AIPC General Assembly, 38, Lisbon; 1996
Ai, Qing; 1910-1996
Aira, César; 1949-
Aires, Abílio; 1949-
Aires, Abílio; 1960-
Aires, Afonso Costa; 1983-
Aires, Alfredo Augusto de Carvalho; 1973-
Aires, Ana Mafalda Gomes de Machado; 1970-
Aires, Ana Paula Florêncio; 1967-
Aires, André Bernardes; 16---1705
Aires, António Augusto; 1892-?
Aires, Bernardo; 1868-1931
Aires, Carmelo; 1937-
Aires, Cátia Cordeiro Pinto; 1979-
Aires, Cristóvão; 1853-1930
Aires, Eduardo; 1963-
Aires, Egídio; 1887-1957
Aires, Fernando; 1928-2010
Aires, Francisco, 1597-1664; S.J.
Aires, Francisco C.; fl. 1836
Aires, Joaquim Maria Quintino; 1967-
Aires, Joaquim Ribeiro; 1949-
Aires, Jorge Adriano Branco; 1979-
Aires, José, 1672-1730; S.J.
Aires, Laura; 1922-1992
Aires-Lisboa, Miguel; 1971-
Aires, Manuel; 1955-
Aires, Maria Adelaide; fl. 1910
Aires, Maria de Lurdes de Oliveira Simões; 1970-
Aires, Maria Luísa Lebres; 1957-
Aires, Matias; 1705-1763
Aires, Nelson de; 1975
Aires, Paula Cristina Noga ; 1973-
Aires, Pedro; 1967-
Aires, Quintino; 1967-
Aires, Raúl de Lima; 1915-
Airlie Conference Center, Warrenton; 1971
Airlines International Electronics Meeting, 35, Vilamoura; 1994
Airó, Clemente; 1918-
Airosa, João Pedro Ferreira; 1836-1931
Airou, Nana; 1966-
Aissé, Charlotte Élisabeth; 1693-1733
Aitmatov, Tchinghiz; 1928-2008
Aitzema, Leo van; 1600-1661
Aizpurúa Donazar, Fidel; 1947-
Ajayi, J. F. Ade; 1929-
A.J.F.G.; 18--
Ajofrin, Francisco de; Frei 1719-1789
Ajofrin, Francisco de; Frei [fl. 1499]
Ajuriaguerra, J. de; 1911-1993
Akakia, Martin; ?-1551
Akalay, Lotfi; 1943-
Akelund, Erik; 1754-1832
Akenside, Mark; 1721-1770
Akerman, Andrew; 1721-1778
Akhvlediani; Elene 1898-1975
Akihiro, Iwashita; 1962-
Akinari; Ueda 1734-1809
Akinian, N.; 1883-1963
Akker, Jacobo op den; fl. 17--
Akosu, Tyohdzuah; 1952-
Akrel, Fridrick; 1748-1804
Aksakov; 1791-1859
Aksakov, Aleksander; 1832-1903
Akutagawa Ryûnosuke; 1892-1927
Akyra, Nishigaki; 1929-
Alabern, Ramon; ca 1845
Alagarim, Joaquim José Garcia; 1874-1933
Alagbé, Yvan; 1971-
Alagna; J. Giacomo fl. 1760-1767
Alagoa, Fernando; 1965-
Alagona, Pietro, 1549-1624; S.J.
Alain, Albert; 1880-1971
Alaio, Manuel C.; ?-1937
Alajouanine, Théophile; 1890-1980
Alaman, Lucas; 1792-1853
Alamanni, Giuseppe; fl. 15--
Alamanni, Luigi; 1495-1556
Alameddine, Rabih; 1959-
Álamo de la Rosa, Víctor; 1969-
Álamo, Jorge Gomes do; fl. 164-165-
Alantse, Lucas; 1513-1522
Alão, António Inácio de Morais; 1721-
Alão, Manuel de Brito; ca 1554-ca 1638
Alão, Martinho Lopes de Morais; 1713-178-
Alapont, Pasqual; 1963-
Alarcão, Adília; 1933-
Alarcão, Alberto de; 1931-
Alarcão, D. M. de; ca 18--
Alarcão, João Mascarenhas Pereira Velasques Sarmento de; ca 18- -
Alarcão, João Soares de; 1580-1618
Alarcão João Soares de; ca 1600-1669
Alarcão, Jorge de; 1934-
Alarcão, José de; ca 1856
Alarcão, José de; fl. 1755
Alarcão, Miguel de; ca 18 - -
Alarcão, Miguel Nuno Mercês de Melo de; 1959-
Alarcão, Rui de; 1930-
Alarcão, Rui de Figueiredo de; fl. 1641
Alarcón, Alonso; fl. 1652
Alarcón, Arcangel de, ? - 1598; O.F.M.
Alarcón, Benito de; ca 1617
Alarcón, Luis de, fl. 15--; O.S.A.
Alarcón, Pedro António de; 1833-1891
Alarcos Llorach, Emilio; 1922-
Alarcos Martínez, Francisco José; 1963-
Alard, Delphin; 1815-1888
Alardo, Rui Barba Correia; fl. 1734
Alardus Aemstelredamus; fl. 15--
Alarico, Susana Isabel Elias; 1976-
Alas, Leopoldo; 1852-1901
Alassio, S.; ca 18--
Alastair; 1887-1969
Al Aswany, Alaa; 1957-
Alaux, Gustave; 1887-1965
Alaux, J. E.; 1828-1903
Alaux, Jean Paul; 1876-1955
Alaux, L. P.; 1875-
Alava y Esquivel, Diego; ?-1562
Alba; 17o Duque de
Alba, Alonso de; 14-- -1522
Alba, Duquesa de; 1926-2014
Albahary, C.; 1914-
Albalat, Antoine; 1856-1935
Albanesi, Luigi; 1821-1897
Albani, Francesco; 1578-1660
Albani, Giovanni Gerolamo; 1509-1591
Albano, Agostinho; 1839-1901
Albano, António João da Conceição Farinha; 1966-
Albano, José; 1882-1923
Albano, L.; ca 1880
Albardaner i Llorens, Francesc; 1949-
Albareda Herrera, Jose Maria; 1902-1966
Albarram, João da Rosa; 16---17--
Albarran, Eduardo; 1936-2010
Albasini, João; 1876-1922
Albéca, Alexandre L. d'; ca 1889
Albee, Edward; 1928-2005
Albéniz, Isaac; 1860-1909
Albeniz, Mateo Antonio Pérez de; ca 1755-1831
Alberca, Fernando; 1966-
Alberdi, Juan Bautista; 1810-1884
Alberdingk-Thym, Joseph-Albert; 1820-1889
Albergaria, Ana Homem de; 1969-
Albergaria António Pereira Soares de; 175-
Albergaria, António Soares de; 1581-1639?
Albergaria, António Tavares da Cunha Soares de; ca 18--
Albergaria, Eduardo; 1933-
Albergaria, Eduardo Ferreira Soares de; 1920-
Albergaria, Francisco Macedo; ca 18--
Albergaria, João Pedro Tomás de; 1939-
Albergaria, José de; ca 18- -
Albergaria, Lopo Soares de; 1453-1532
Albergaria, Maria Isabel Whitton da Terra Soares de; 1965-
Albergaria, Maria Soares de; ca 18- -
Albergaria, Sá de; 1850-1922
Albergati, Fabio; fl. 1583
Alberico da Rosate; ?-1354
Albericus de Maletis; fl. 148--
Alberione, Tiago; 1921-
Albernaz, João Teixeira; fl. 1602-1649
Albernaz, Luís Miguel Coelho de; fl. 1792
Albernaz, Pedro Teixeira; ca 1595-1662
Albernoz, Pedro; fl. 1663
Alberoni, Francesco; 1929-
Albert, Antoine; fl. 1757
Albert, Charles; 1869-
Albert, Charles d'; 1809-1886
Albert, Charles; fl. 1836
Albert, Charles Louis Napoléon d'; 1809-1886
Albert, Eugen d'; 1864-1932
Albert, Hermann; fl. 191--192-
Alberti, Agostino; fl. 1718
Alberti, Andrea; fl. 1752-1780
Alberti, Cherubino; 1552-1615
Alberti, Domenico; 1710-1746
Alberti, Fileandro; 1479-1552
Alberti, F. Leandre; fl. ca 1701-1702
Alberti, Francesco; fl. 1724
Alberti, Leandro, 1479-1552; O.P.
Alberti, Leo Baptista; 1404-1472
Albertina, Maria; 1930-
Albertini, Arnaldo; 1480-1544
Albertini, Eugène; 1880-1941
Albertini, Jean Marie; 1929-
Albertino, da Lisona; fl. 1499-1508
Alberti, Rafael; 1902-1999
Albert-Lasard, Lou; 1885-1969
Alberto, Adália; 1973-
Alberto, Álvaro; 1889-
Alberto, Caetano; 1843-1924
Alberto, Carlos; 1936-
Alberto, Carlos; 1959-
Alberto da Castello; ca 1460-1522
Alberto de Saxónia; 1316?-1390
Alberto, Edite Maria da Conceição Martins; 1965-
Alberto, Eliseo; 1951-2011
Alberto, Estêvão; 1969-
Alberto, Joaquim António; fl. 1773
Alberto, José; fl. 1853
Alberto, Luís Nunes; 1953-
Alberto, Madalena; 1957-
Alberto Magno, Santo, ca 1200-1280; O.P.
Alberto, Manuel Simões; 1890-1976
Alberto, Paulo Farmhouse; 1959-
Albertsen, Tue; 1960-
Albert the Great; 1193-1280
Albertus de Padua, ?-1328; O.E.S.A.
Albertus, Philippus; fl. 1620-1629
Albertus, Stadensis; fl. 12--
Alberty, Ricardo; 1919-1992
Alberty, Ricardo Rosa y; 1882-1977
Albest, Marisa; 1975-
Albeverio, S.; 1939-
ALB; fl. 1956
Albiac, Gabriel; 1950-
Albicocco, Fabio; 16--
Albignani, Pietro; 15--
Albi, José; 1922-
Albin; Bernhard 1579 - 1600
Albin, Johann; fl. 1598-1620
Albino, Adriano; 1932-
Albino, Albino; 1967-
Albino, Carlos; 1945-
Albino, Gaspar; 1943-
Albino, Giovanni; fl. 15--
Albino, José Duarte; 1927-
Albinoni, Giovanni Kreglianovich; 1777-1838
Albinoni, Tomaso; 1671-1751
Albinus, Bernardus Siegfried; 1697-1770
Albites, Felice; ca. 1778-1811/12
Albiztur, Bernardo de; 1744-ca 1807
Albizzi, António; 1547-1626
Albizzi, Bartolommeo; ?-1401
Albohazen Haly; fl. 1016-1040
Albom, Mitch; 1958-
Albònico; Aldo 1947-
Albo, Pablo; 1971-
Albornoz, Diego Felipe de; fl. 166-
Albrecht, Hans Joachim; 1938-
Albrecht, Jean; fl. 1516-17
Albrecht; Otto E. 1899 -
Albrechtsberger, Johann Georges; 1736-1809
Albricus; fl. ca. 1080
Albright, Madeleine; 1937-
Albright, William Foxwell; 1891-1971
Albrizzi, Giovanni Battista; 1698-1777
Albuerne, Manuel; fl. ca 1785-1815?
Albufeira, Barão de; 1830-?
Albumasar; 805/6-886
Albuquerque; 1797-1881
Albuquerque, A. do Canto; ca 18--
Albuquerque, Adriana Silva de; 1976-
Albuquerque, Afonso de; 1462-1515
Albuquerque, Afonso de; 1500-1580
Albuquerque, Afonso de; 1935 -
Albuquerque, Alexandre Cabral Corte Real de; 1960-
Albuquerque, Alexandre de; 1875-1937
Albuquerque, Alfredo; ca 18--
Albuquerque, Alfredo de Amaral e; 1928-
Albuquerque, Álvaro de; ca 18--
Albuquerque, Amadeu Silva de; ca 18--
Albuquerque, Ana de; ca 18--
Albuquerque, Ana Dulce; 1966 -
Albuquerque, André; 1974-
